"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
0,2021,0.024,-0.35,0.29,0.05,4.11,1.45,60.01,0.97,-1.58,222.15,0.59,36.133655,0.49,0.14,-0.46,0.21,15.04,0.66,0.24,0.14,-0.71,323246723,0,0,1,0,0,0,1,0,0,0.026,-1.09,0.29,0.05,4.11,2.17,47.74,1.06,-1.74,203.98,0.65,47.288746,0.47,0.05,-0.56,0.07,14.78,0.73,0.24,0.05,-0.77,90209641,0,0,0,0.028,-1.4,0.29,0.05,5.55,2.55,60.21,1.26,-2.02,187.66,0.68,48.521202,0.49,-0.07,-0.6,-0.09,14.65,0.75,0.18,0.02,-0.81,-106600286,0,0,-0.076923077,-0.678899083,0,-0.331797235,-0.304029304,0.257017176,-0.08490566,-0.091954023,0.089077361,-0.092307692,-0.235893145,0.042553191,1.8,-0.178571429,2,0.01759134,-0.095890411,0,1.8,-0.077922078,2.583283554,0,0
0,2013,7.525,3.59,0.01,0.29,2.98,57.46,52.93,0.32,0.05,0.04,0.61,5.168491,0.1,0.05,0.15,0.05,12.33,0.98,0.34,0.05,0.15,7357878,0,0,0,0,1,0,0,0,0,5.831,-0.36,0.01,0.29,4.26,-32.41,46.56,0.3,0.05,0,0.7,4.706998,0.11,0.06,0.15,0.06,12.32,1.03,0.23,0.06,0.15,9327220,0,0,0,7.193,0.62,0.01,0.29,1.86,-11.61,40.43,0.27,0.04,0,0.74,4.200336,0.06,0.04,0.13,0.03,12.35,1.09,0.54,0.04,0.12,5782947,0,0,0.290516206,-10.97222222,-0.300469484,-2.772909596,-2.807887661,0.136812715,0.066666667,0,4,-0.128571429,0.098044019,-0.090909091,-0.166666667,0,-0.166666667,0.000811688,-0.048543689,0.47826087,-0.166666667,0,-0.211139225,0,0
0,2020,4.464,1.18,0.01,0.2,1.64,-0.34,55.54,0.26,0.31,0.02,0.55,9.912747,0.06,0.19,0.29,8228345100,13.32,-0.37,0.61,0.25,12185309700,82283451,0,0,0,0,1,0,0,1,0,4.478,1.19,0.01,0.2,3.68,-0.2,53.55,0.26,0.28,0.16,0.58,10.283919,0.1,0.18,0.26,7431079400,13.3,-0.2,0.27,0.23,10879635800,74310794,0,0,1,4.484,1.18,0.01,0.2,2.87,-0.07,52,0.27,0.25,0.02,0.53,9.677058,0.08,0.21,0.23,8669487700,13.3,-0.03,0.35,0.19,9336830900,86694877,0,0,-0.003126396,-0.008403361,-0.554347826,0.7,0.588235294,0.037161531,0,0.107142857,-0.875,-0.051724138,-0.036092466,-0.4,0.055555556,0.115384615,0.107288007,0.001503759,0.85,1.259259259,0.086956522,0.12001081,0.107288007,1,1
0,2015,5.785,1.21,0.18,0.21,1.28,0.14,31.57,0.35,0.1,41.6,0.5,9.384296,0.07,0.18,0.17,0.51,12.92,0.35,0.78,0.18,0.48,51928996,0,0,0,0,0,0,1,0,0,2.823,0.85,0.18,0.21,2.01,0.22,40.45,0.49,-0.08,7.92,0.52,9.493766,0.29,0,-0.04,0.01,12.69,0.42,0.5,0,-0.1,574824,0,0,0,7.137,1.07,0.18,0.21,1.08,0.21,34.24,0.41,0.03,10.8,0.53,9.930404,0.02,0.1,0.09,0.25,12.68,0.41,0.93,0.08,0.22,22932219,0,0,1.049238399,0.423529412,-0.36318408,-0.363636364,-0.225352113,-0.219530284,-0.285714286,-2.25,4.252525253,-0.038461538,-0.011530724,-0.75862069,18,-5.25,50,0.018124507,-0.166666667,0.56,18,-5.8,89.33894897,0,0
0,2009,0.038,0.39,0.06,0.24,3.14,1.51,46.33,0.64,-0.33,25.26,0.46,6.511632,0.14,0.02,-0.13,0.04,12.45,0.63,0.32,-0.2,-0.21,4160239,0,1,0,0,0,0,0,0,1,0.119,0.79,0.06,0.24,2.31,1.7,52.63,0.4,-0.12,8.16,0.49,6.32932,0.08,-0.02,-0.03,-0.03,12.45,0.65,0.43,-0.05,-0.04,-3845890,0,1,1,6.502,1.01,0.06,0.24,1.89,1.02,64.01,0.37,0.01,19.83,0.42,5.164821,0.09,0,0.05,0,12.26,0.56,0.53,0.02,0.09,0,0,0,-0.680672269,-0.506329114,0.359307359,-0.111764706,-0.10106383,-0.119703591,0.6,1.75,2.095588235,-0.06122449,0.028804358,0.75,-2,3.333333333,-2.333333333,0,-0.030769231,-0.255813953,3,4.25,-2.081736347,0,0
0,2012,6.19,1.02,0.09,0.46,5.53,0.03,50.98,0.54,0.01,177.47,0.27,1.199661,0.49,0.05,0.03,0.39,11.08,0.14,0.18,0.05,0.25,2434785,0,0,1,1,0,0,1,0,0,2.933,0.99,0.09,0.46,6.4,0.32,52.15,0.57,-0.01,175.43,0.32,1.504533,0.58,0,0.01,0.04,10.98,0.11,0.16,0,0.11,183280,0,0,0,3.32,0.92,0.09,0.46,5.78,0.32,71.45,0.62,-0.08,210.24,0.41,1.872917,0.56,-0.04,-0.05,-0.34,10.99,0.12,0.17,-0.05,-0.4,-1656728,0,1,1.110467099,0.03030303,-0.1359375,-0.90625,0.333333333,-0.022435283,-0.052631579,-2,0.01162857,-0.15625,-0.202635635,-0.155172414,5,2,8.75,0.009107468,0.272727273,0.125,5,1.272727273,12.28451004,0,0
0,2019,4.66,1.01,0.02,0.24,4.28,0,51.35,0.33,0.03,0.36,0.74,33.310163,0.07,0.1,0.03,4.2,15.12,0.02,0.23,0.1,1.19,255233161,0,0,0,0,0,0,0,0,0,8.096,1.02,0.02,0.24,2.13,0,92.07,0.33,0.04,485.69,0.72,33.337202,0.26,0,0.03,-0.01,15.25,0.23,0.47,0.11,0.12,-7559732,0,0,0,3.212,1,0.02,0.24,2.22,0,43.44,0.3,-0.01,500.47,0.76,33.449153,0.3,0.04,0.01,0.16,15.28,0.25,0.45,0.08,0.06,122771076,0,0,-0.424407115,-0.009803922,1.009389671,0,-0.933333333,-0.442272184,0,-0.25,-0.999258786,0.027777778,-0.000811076,-0.730769231,10,0,-421,-0.00852459,-0.913043478,-0.510638298,-0.090909091,8.916666667,-34.76219699,0,0
0,2009,1.96,0.94,0.25,0.25,3.57,2.38,48.23,0.33,-0.01,32.03,0.76,18.933703,0.26,0.11,0.07,0.15,12.59,0.73,0.28,0.05,0.1,22691648,0,0,0,0,0,0,0,0,0,1.459,0.08,0.25,0.25,6.86,4.34,47.34,0.38,-0.13,20.46,0.68,11.308708,0.26,0,-0.08,0,12.43,0.82,0.15,0,-0.09,637401,0,0,0,1.476,0.27,0.25,0.25,1.79,3.47,40.73,0.39,-0.1,-2.6,0.7,11.317422,0.09,0.01,-0.06,0.02,12.31,0.8,0.56,0.01,-0.07,2020562,0,0,0.343385881,10.75,-0.479591837,-0.451612903,-0.396514161,0.018800169,-0.131578947,-0.923076923,0.565493646,0.117647059,0.674258722,0,11,-1.875,15,0.012872084,-0.109756098,0.866666667,5,-2.111111111,34.60027047,0,0
0,2018,4.393,1.29,0.06,0.38,0.47,-0.71,0.73,0.27,0.28,0.16,0.76,9.363821,-0.1,0.54,0.9,4971380500,11.79,-1.79,2.12,0.83,8206953600,49713805,1,0,0,0,1,0,1,0,0,4.407,1.28,0.06,0.38,0.33,-0.75,-2.1,0.28,0.24,0.4,0.7,8.518119,-0.18,0.52,0.91,3702358300,11.53,-1.9,3.04,0.83,6432565700,37023583,1,0,0,4.474,1.3,0.06,0.38,0.43,-0.75,-1.31,0.27,0.22,0.01,0.66,8.107175,-0.15,0.61,1,3476797400,11.32,-1.94,2.32,0.92,5717716000,34767974,1,0,-0.003176764,0.0078125,0.424242424,-0.053333333,-0.03030303,-1.347619048,-0.035714286,0.166666667,-0.6,0.085714286,0.099282717,-0.444444444,0.038461538,-0.010989011,0.342760505,0.02254987,-0.057894737,-0.302631579,0,0.275844505,0.342760505,1,1
0,2016,0.14,1.24,0.14,0.23,0.6,-1.26,35.83,0.42,-0.12,0.67,0.82,13.191724,-0.3,-0.1,-0.11,-0.05,12.1,1.91,1.67,-0.11,-0.06,-11941000,1,1,0,0,0,1,0,0,0,0.118,1.33,0.14,0.23,0.68,-1.45,36.88,0.42,-0.15,0.19,0.77,12.51586,-0.2,-0.11,-0.13,-0.06,12.12,1.8,1.47,-0.12,-0.07,-13829000,1,1,0,0.099,1.47,0.14,0.23,0.63,-1.49,41.65,0.42,-0.2,1.65,0.79,12.534313,-0.23,-0.22,-0.21,-0.13,12.04,1.75,1.59,-0.22,-0.12,-26410000,1,1,0.186440678,-0.067669173,-0.117647059,-0.131034483,-0.066666667,-0.028470716,0,-0.2,2.526315789,0.064935065,0.054000604,0.5,-0.090909091,-0.153846154,-0.166666667,-0.001650165,0.061111111,0.136054422,-0.083333333,-0.142857143,-0.136524694,0,0
0,2019,1.52,0.29,0.18,0.28,-1.69,0.45,33.07,0.42,-0.13,0.18,0.31,2.719086,0.84,-0.24,-0.36,-2.56,8.43,0.09,-0.59,-0.15,-3.87,-765583,0,1,0,1,1,0,0,0,0,7.906,1.18,0.18,0.28,-1.06,0.43,25.41,0.42,0.04,3.26,0.3,2.398388,0.75,-0.57,0.36,-12.92,8.61,0.04,-0.95,0.32,8.21,-2186906,0,0,0,1.264,0.95,0.18,0.28,-0.58,0.11,26.94,0.42,-0.02,1.84,0.25,1.722931,1.57,0.6,0.19,194157000,8.45,-0.79,-1.73,-0.01,60839200,1941570,0,1,-0.807740956,-0.754237288,0.594339623,0.046511628,1,0.30145612,0,-4.25,-0.944785276,0.033333333,0.133713978,0.12,-0.578947368,-2,-0.801857585,-0.020905923,1.25,-0.378947368,-1.46875,-1.47137637,-0.649924139,0,1
0,2014,3.295,0.92,0.19,0.19,3.59,4.94,43.77,0.44,-0.02,197.78,0.66,18.378096,0.28,-0.34,0.03,-0.4,13.88,0.85,0.28,-0.1,0.04,-250826000,0,1,1,0,0,1,0,0,0,0.104,0.88,0.19,0.19,3.48,1.05,41.13,0.5,-0.11,171.71,0.56,18.190282,0.23,-0.01,-0.02,-0.02,13.98,0.56,0.29,-0.01,-0.03,-7027000,0,1,0,0.093,0.88,0.19,0.19,3.59,1.07,38.73,0.52,-0.11,167.04,0.51,17.627405,0.22,0.01,-0.02,0.02,14,0.56,0.28,0.01,-0.03,10643000,0,0,30.68269231,0.045454545,0.031609195,3.704761905,3.492063492,0.064186725,-0.12,-0.818181818,0.151825753,0.178571429,0.010324964,0.217391304,33,-2.5,19,-0.007153076,0.517857143,-0.034482759,9,-2.333333333,34.69460652,0,0
0,2016,4.442,1.1,0.07,0.24,-0.01,-0.01,-4.03,0.34,0.26,0.08,0.69,6.624698,4.64,0.56,0.63,3580445300,11.43,-4.63,-71.98,0.56,4061416700,35804453,0,0,0,0,0,0,0,0,0,4.492,1.09,0.07,0.24,-0.01,-0.01,-1.19,0.36,0.23,0.02,0.71,6.525978,4.36,0.52,0.6,3147021100,11.37,-4.39,-183.5,0.52,3615912500,31470211,0,0,0,4.543,1.09,0.07,0.24,-0.01,0.01,-4.45,0.36,0.23,0.08,0.74,6.262513,3.65,0.44,0.52,2827682500,11.43,-3.58,-98.59,0.44,3312783200,28276825,0,0,-0.011130899,0.009174312,0,0,0,2.386554622,-0.055555556,0.130434783,3,-0.028169014,0.015127235,0.064220183,0.076923077,0.05,0.137725228,0.005277045,0.054669704,-0.60773842,0.076923077,0.123206576,0.137725228,1,1
0,2021,3.85,0.8,0.05,0.43,0.51,0.02,54.07,0.41,-0.06,0.02,0.77,9.500766,-0.29,0.04,-0.01,0.06,12.69,0.6,1.95,0.09,-0.02,8699000,1,0,0,0,0,0,0,1,0,3.647,0.74,0.05,0.43,0.43,0.02,52.69,0.39,-0.08,0.02,0.74,8.799383,-0.36,-0.4,0.03,-0.63,12.67,0.63,2.31,-0.06,0.05,-87911077,1,1,1,8.513,1.09,0.05,0.43,1.6,0.32,49.16,0.33,0.05,0.05,0.71,8.674613,0.08,0.04,0.22,0.31,12.55,0.14,0.62,0.09,1.57,8614984,0,0,0.055662188,0.081081081,0.186046512,0,-0.120689655,0.026190928,0.051282051,-0.25,0,0.040540541,0.079708202,-0.194444444,-1.1,-1.333333333,-1.095238095,0.001578532,-0.047619048,-0.155844156,-2.5,-1.4,-1.098952263,0,0
0,2020,3.796,0.97,0.05,0.36,0.35,0.02,44.13,0.39,-0.01,4.68,0.35,4.939036,-0.4,0.18,0.09,0.3,11.69,0.62,2.9,0.14,0.14,15304173,1,0,0,0,0,0,0,0,1,4.668,1.37,0.05,0.36,0.41,0.04,53.01,0.49,0.05,4.68,0.35,5.388717,-0.44,-0.19,0.17,-0.25,11.48,0.76,2.44,0.13,0.22,-12796314,1,0,1,5.472,1.15,0.05,0.36,1.61,0.98,65.86,0.49,0.04,4.76,0.39,5.66174,0.13,-0.09,0.13,-0.15,11.55,0.6,0.62,-0.12,0.21,-6560192,0,1,-0.18680377,-0.291970803,-0.146341463,-0.5,-0.485981308,-0.167515563,-0.204081633,-1.2,0,0,-0.083448621,-0.090909091,-1.947368421,-0.470588235,-2.2,0.018292683,-0.184210526,0.18852459,0.076923077,-0.363636364,-2.195982921,0,0
0,2013,4.477,1.16,0.06,0.27,0.33,-0.71,-4.09,0.34,0.17,0.05,0.75,12.880956,-0.13,0.47,0.57,5410146200,12.01,-1.83,3.04,0.47,6530907500,54101462,1,0,0,0,1,1,0,0,0,4.509,1.15,0.06,0.27,0.33,-0.64,0.17,0.36,0.15,0.01,0.76,13.100212,-0.12,0.36,0.44,4276181600,12.05,-1.26,3.08,0.36,5296340600,42761816,1,0,0,4.496,1.19,0.06,0.27,0.51,-0.56,0.08,0.33,0.14,0.47,0.74,12.826385,-0.07,0.38,0.46,4485221800,12.04,-0.93,1.98,0.38,5428347300,44852218,1,0,-0.007096917,0.008695652,0,0.109375,0.160714286,-25.05882353,-0.055555556,0.133333333,4,-0.013157895,-0.016736828,0.083333333,0.305555556,0.295454545,0.265181582,-0.003319502,0.452380952,-0.012987013,0.305555556,0.233098094,0.265181582,1,1
0,2016,7.086,1.33,0.06,0.3,7098.05,0.32,48.51,0.3,0.11,125.42,0.06,0.148366,0.99,0.16,0.41,1115.62,8.26,0,0,0.38,2967.36,417243,0,0,0,1,1,0,0,0,0,6.413,1.56,0.06,0.3,1482.25,0.32,48.51,0.29,0.14,95.19,0.1,0.18332,0.99,0.12,0.78,184.76,8.09,0,0,0.57,1165.77,279538,0,0,0,5.596,1.96,0.06,0.3,6.36,0.32,48.51,0.26,0.19,91.76,0.1,0.194292,0.83,0.41,1.06,2.66,8.12,0.15,0.16,0.82,6.87,963840,0,0,0.104943084,-0.147435897,3.788699612,0,0,0,0.034482759,-0.214285714,0.317575376,-0.4,-0.190672049,0,0.333333333,-0.474358974,5.038211734,0.021013597,0,0,-0.333333333,1.545407756,0.492616388,0,0
0,2020,4.443,1.27,0.11,0.18,1.92,-0.72,53.58,0.24,0.4,5.62,0.42,3.101,0.19,0.65,0.84,7891086600,12.07,-1.86,0.52,0.81,10255438400,78910866,0,0,0,0,1,0,1,0,0,4.453,1.29,0.11,0.18,3.94,-0.62,54.47,0.25,0.37,4.63,0.46,7.018633,0.3,0.51,0.77,5820930200,12.02,-1.35,0.25,0.68,8880402700,58209302,0,0,0,4.456,1.35,0.11,0.18,3.46,-0.54,56.63,0.25,0.35,3.2,0.48,6.851314,0.3,0.43,0.73,4798873900,11.99,-0.9,0.29,0.66,8154571000,47988739,0,0,-0.002245677,-0.015503876,-0.512690355,0.161290323,0.140350877,-0.016339269,-0.04,0.081081081,0.213822894,-0.086956522,-0.558176072,-0.366666667,0.274509804,0.090909091,0.355640135,0.004159734,0.377777778,1.08,0.191176471,0.154839341,0.355640135,1,1
0,2021,2.891,-1.17,0.13,0.13,0.57,1.02,63.69,0.71,-0.24,73.5,0.4,3.881571,-0.34,-0.12,-0.2,-0.13,11.89,0.89,1.77,-0.12,-0.22,-11883431,1,1,0,0,0,0,0,0,0,2.358,-0.19,0.13,0.13,0.71,0.49,66.07,0.74,-0.3,108.95,0.45,4.670368,-0.2,-0.14,-0.22,-0.18,11.98,0.8,1.41,-0.15,-0.28,-15682963,1,1,0,2.34,0.19,0.13,0.13,1.72,0.91,179.24,0.73,-0.36,4.58,0.4,4.757702,0.19,-0.24,-0.28,-0.4,11.86,0.61,0.58,-0.25,-0.46,-24105265,0,1,0.226039016,5.157894737,-0.197183099,1.081632653,1.182051282,-0.0360224,-0.040540541,-0.2,-0.325378614,-0.111111111,-0.168893972,0.7,-0.142857143,-0.090909091,-0.277777778,-0.007512521,0.1125,0.255319149,-0.2,-0.214285714,-0.242271311,0,0
0,2021,2.877,41.11,0.14,0.17,1.35,-172.18,44.35,0.54,-0.14,5.6,0.58,7.540627,0.11,-0.07,-0.08,-0.07,13,1,0.74,-0.07,-0.08,-21090600,0,1,0,0,0,0,1,0,0,1.079,0.3,0.14,0.17,2.47,13.41,43.04,0.49,-0.04,37.19,0.56,8.263796,0.29,0.36,0.03,0.38,13.15,0.94,0.4,0.36,0.04,127564981,0,0,0,2.361,1.6,0.14,0.17,2.32,-2.29,61.78,0.58,-0.22,-2.19,0.58,8.355588,0.35,-0.08,-0.2,-0.05,12.52,1.57,0.43,-0.08,-0.13,-14261819,0,1,1.666357739,136.0333333,-0.453441296,-13.83967189,-15.82831858,0.030436803,0.102040816,2.5,-0.849421888,0.035714286,-0.08751051,-0.620689655,-1.194444444,-3.666666667,-1.184210526,-0.011406844,0.063829787,0.85,-1.194444444,-3,-1.165332208,0,0
0,2017,7.597,-0.22,0.14,0.13,0.69,-8.44,74.93,0.44,0.05,5.84,0.55,10.717418,-0.17,0,0.15,0,12.51,1.06,1.44,-0.07,0.15,-835676,1,1,0,0,0,1,0,0,0,4.59,-2.11,0.14,0.13,0.65,-9.33,62.09,0.43,0.11,3.92,0.58,10.937368,-0.18,0.02,0.26,0.02,12.46,1.06,1.54,0.01,0.25,3303200,1,0,0,4.58,-1.03,0.14,0.13,0.65,-7.23,49.16,0.43,0.1,8,0.59,10.756765,-0.15,0.05,0.29,0.04,12.29,1.09,1.54,0.05,0.26,7431503,1,0,0.655119826,-0.895734597,0.061538462,-0.095391211,-0.029460812,0.206796586,0.023255814,-0.545454545,0.489795918,-0.051724138,-0.020109957,-0.055555556,-1,-0.423076923,-1,0.004012841,0,-0.064935065,-8,-0.4,-1.252989828,0,0
0,2009,4.494,1.21,0.05,0.51,3.13,0.18,52.58,0.37,0.14,64.34,0.48,5.763431,0.29,0.06,0.25,0.22,11.81,0.27,0.32,0.06,0.93,5526181,0,0,1,0,0,0,0,0,0,4.539,1.19,0.05,0.51,3.44,0.22,63.42,0.39,0.12,53.28,0.49,5.893253,0.32,0.05,0.22,0.18,11.75,0.29,0.29,0.05,0.78,4607566,0,0,0,7.185,1.13,0.05,0.51,3.65,0.24,73.57,0.4,0.09,98.76,0.48,5.773846,0.36,0,0.16,0,11.7,0.31,0.27,0.11,0.52,0,0,0,-0.009914078,0.016806723,-0.090116279,-0.181818182,-0.075,-0.170923999,-0.051282051,0.166666667,0.207582583,-0.020408163,-0.02202892,-0.09375,0.2,0.136363636,0.222222222,0.005106383,-0.068965517,0.103448276,0.2,0.192307692,0.199370991,0,0
0,2021,1.546,3.51,0.07,0.35,-0.72,-8.27,61.86,0.4,-0.27,-70.85,0.86,2.559833,-0.13,-0.2,-0.29,-0.18,10.7,1.13,-1.39,-0.2,-0.26,-6108457,1,1,1,1,0,0,0,0,0,0.381,-0.77,0.07,0.35,0.67,5.92,80.07,0.39,-0.13,-42.38,0.44,1.865591,-0.09,6.59,-0.12,7.35,10.31,0.9,1.5,0.13,-0.13,138343385,1,0,0,0.041,1.33,0.07,0.35,0.06,0.32,62.31,0.38,-1.08,-0.4,0.21,1.855663,-9.86,-1.27,-2.91,-0.12,9.94,10.44,18.11,-3.07,-0.28,-18269056,1,1,3.057742782,-5.558441558,-2.074626866,-2.396959459,-2.027874564,-0.227426002,0.025641026,1.076923077,0.671779141,0.954545455,0.372129797,0.444444444,-1.030349014,1.416666667,-1.024489796,0.037827352,0.255555556,-1.926666667,-2.538461538,1,-1.044154312,0,0
0,2014,0.115,1.61,0.07,0.21,1.67,-4.09,36.1,0.7,-0.09,40.23,0.68,15.829267,0.21,-0.25,-0.06,-0.2,12.24,1.22,0.6,-0.01,-0.05,-35667250,0,1,0,0,0,0,0,0,0,0.169,-2.62,0.07,0.21,1.62,24.97,37.75,0.7,-0.06,46.18,0.74,15.900279,0.21,0.25,-0.04,0.25,12.3,0.97,0.62,0.02,-0.04,37914399,0,0,0,0.151,1.4,0.07,0.21,1.34,-3.64,33.83,0.7,-0.06,43.25,0.76,16.194706,0.13,-0.07,-0.03,-0.05,12.23,1.24,0.74,0.02,-0.03,-9650901,0,0,-0.319526627,-1.614503817,0.030864198,-1.163796556,-1.143564356,-0.043708609,0,0.5,-0.128843655,-0.081081081,-0.004466085,0,-2,0.5,-1.8,-0.004878049,0.257731959,-0.032258065,-1.5,0.25,-1.940730987,0,0
0,2013,3.813,-6.08,0.2,0.07,3.95,33.19,52.63,0.55,-0.13,64.6,0.63,10.614201,0.5,0.06,-0.1,0.07,12.68,0.98,0.25,0.05,-0.1,14324946,0,0,0,0,0,0,0,0,0,3.85,4.04,0.2,0.07,1.98,-15.64,47.87,0.56,-0.1,-29.95,0.63,10.29131,0.32,0.12,-0.07,0.12,12.53,1.05,0.51,0.09,-0.06,23845591,0,0,0,1.526,2.9,0.2,0.07,1.65,-3.6,50.88,0.64,-0.27,10.13,0.65,10.843857,0.24,0.1,-0.35,0.08,12.19,1.24,0.61,-0.17,-0.28,13220080,0,1,-0.00961039,-2.504950495,0.994949495,-3.122122762,-2.776257723,0.099435972,-0.017857143,0.3,-3.156928214,0,0.031375112,0.5625,-0.5,0.428571429,-0.416666667,0.011971269,-0.066666667,-0.509803922,-0.444444444,0.666666667,-0.399262279,0,0
0,2011,4.884,1,0.06,0.5,1,0.12,46.38,0.44,0,0,0.63,11.116138,0,0.01,0.08,0.03,12.64,0.36,1,0.1,0.22,2464227,1,0,0,0,0,0,0,0,1,0.576,0.97,0.06,0.5,0.92,0.12,42.63,0.39,-0.01,0,0.65,10.919315,-0.02,-0.04,0.06,-0.1,12.63,0.36,1.09,0.07,0.17,-7777043,1,0,1,1.899,0.98,0.06,0.5,0.97,0.08,39.5,0.38,-0.01,0,0.74,11.802111,-0.01,-0.15,0.09,-0.48,12.62,0.32,1.03,0.03,0.3,-31832781,1,0,7.479166667,0.030927835,0.086956522,0,-0.017857143,0.087966221,0.128205128,-1,0,-0.030769231,0.018025215,-1,-1.25,0.333333333,-1.3,0.000791766,0,-0.082568807,0.428571429,0.294117647,-1.31685912,0,0
0,2012,2.342,0.84,0.06,0.3,1.29,0.5,35.02,0.6,-0.18,61.78,0.44,6.898433,0.04,0.06,-0.04,0.15,13.21,0.41,0.77,0.06,-0.1,23327606,0,0,0,0,0,0,0,0,0,2.903,0.86,0.06,0.3,2.3,0.55,41.65,0.59,-0.15,134.87,0.43,6.732554,0.16,0.11,-0.03,0.24,13.14,0.44,0.44,0.08,-0.06,37699528,0,0,0,3.249,0.84,0.06,0.3,1.24,0.41,40.69,0.44,-0.14,66.78,0.41,6.658935,0.05,0.13,-0.03,0.3,12.91,0.43,0.8,0.09,-0.08,36076259,0,0,-0.193248364,-0.023255814,-0.439130435,-0.090909091,-0.102564103,-0.159183673,0.016949153,0.2,-0.541929265,0.023255814,0.024638347,-0.75,-0.454545455,0.333333333,-0.375,0.005327245,-0.068181818,0.75,-0.25,0.666666667,-0.381222863,0,0
0,2019,4.581,1.08,0.03,0.25,0.75,0.29,62.07,0.31,0.12,0.01,0.75,47.018783,-0.03,0.06,0.08,0.19,15.31,0.32,1.34,0.08,0.24,186621000,1,0,0,0,0,0,0,1,0,5.835,1.06,0.03,0.25,1.01,0.37,56.17,0.33,0.09,0.01,0.72,43.490398,0,0.07,0.06,0.22,15.23,0.33,0.99,0.07,0.19,209492000,0,0,1,7.204,1.03,0.03,0.25,1.5,0.48,62.38,0.36,0.05,0.77,0.75,42.981235,0.03,0.11,0.05,0.3,15.17,0.36,0.67,0.08,0.13,296979000,0,0,-0.214910026,0.018867925,-0.257425743,-0.216216216,-0.040816327,0.105038277,-0.060606061,0.333333333,0,0.041666667,0.081130207,-3,-0.142857143,0.333333333,-0.136363636,0.005252791,-0.03030303,0.353535354,0.142857143,0.263157895,-0.10917362,0,0
0,2021,0.192,0.93,0.01,0.06,2.57,0.52,92.13,0.42,-0.16,313.84,0.59,1.867409,0.2,0.21,-0.02,0.49,12.29,0.42,0.39,0.08,-0.05,31733469,0,0,0,0,0,0,0,0,0,0.036,0.77,0.01,0.06,1.79,1.09,34.62,0.42,-0.43,279.78,0.55,1.813704,0.12,-0.08,-0.07,-0.14,12.19,0.59,0.56,-0.05,-0.13,-11011018,0,1,0,0.064,0.82,0.01,0.06,2.25,0.77,66.39,0.42,-0.39,230.63,0.53,1.905876,0.14,0,-0.07,0,12.16,0.5,0.44,-0.03,-0.14,0,0,1,4.333333333,0.207792208,0.43575419,-0.52293578,-0.496551724,1.66117851,0,-0.627906977,0.121738509,0.072727273,0.029610675,0.666666667,-3.625,-0.714285714,-4.5,0.008203445,-0.288135593,-0.303571429,-2.6,-0.615384615,-3.881974128,0,0
